county_x,staffed_all_beds,staffed_icu_beds,licensed_all_beds,all_bed_occupancy_rate,icu_bed_occupancy_rate,population,population_20,population_65,staffed_all_beds_[per_1000_people],staffed_all_beds_[per_1000_adults_20+],staffed_all_beds_[per_1000_elderly_65+],staffed_icu_beds_[per_1000_people],staffed_icu_beds_[per_1000_adults_20+],staffed_icu_beds_[per_1000_elderly_65+],licensed_all_beds_per_1000_people,licensed_all_beds_[per_1000_adults_20+],licensed_all_beds_[per_1000_elderly_65+],state,cases,deaths
Monroe,129.0,14.0,197.0,0.27,0.33,75027.0,62568.0,17266.0,1.719,2.062,7.471,0.187,0.22399999999999998,0.8109999999999999,2.6260000000000003,3.1489999999999996,11.41,Florida,73.0,3.0
Monroe,25.0,0.0,25.0,0.5,0.0,27520.0,21237.0,5103.0,0.9079999999999999,1.177,4.899,0.0,0.0,0.0,0.9079999999999999,1.177,4.899,Georgia,15.0,1.0
Monroe,25.0,0.0,25.0,0.13,0.0,7790.0,5779.0,1555.0,3.2089999999999996,4.3260000000000005,16.077,0.0,0.0,0.0,3.2089999999999996,4.3260000000000005,16.077,,,
Monroe,357.0,38.0,357.0,0.61,0.62,146917.0,112712.0,19249.0,2.43,3.167,18.546,0.259,0.337,1.974,2.43,3.167,18.546,Indiana,118.0,5.0
Monroe,49.0,0.0,49.0,0.26,0.0,10718.0,8065.0,2016.0,4.572,6.0760000000000005,24.305999999999997,0.0,0.0,0.0,4.572,6.0760000000000005,24.305999999999997,Kentucky,3.0,0.0
Monroe,153.0,14.0,217.0,0.37,0.43,150439.0,115012.0,27262.0,1.0170000000000001,1.33,5.612,0.09300000000000001,0.122,0.514,1.442,1.8869999999999998,7.96,Michigan,247.0,10.0
Monroe,120.0,9.0,130.0,0.34,0.36,35564.0,26728.0,6831.0,3.3739999999999997,4.49,17.567,0.253,0.337,1.318,3.655,4.864,19.031,Mississippi,99.0,9.0
Monroe,1906.0,195.0,2239.0,0.95,0.8,742474.0,565414.0,128049.0,2.5669999999999997,3.3710000000000004,14.885,0.263,0.345,1.5230000000000001,3.016,3.96,17.485,New York,1112.0,72.0
Monroe,48.0,5.0,58.0,0.11,0.08,13790.0,10729.0,3243.0,3.4810000000000003,4.474,14.800999999999998,0.363,0.466,1.5419999999999998,4.206,5.406000000000001,17.885,Ohio,2.0,0.0
Monroe,295.0,44.0,339.0,0.57,0.33,169507.0,130496.0,29181.0,1.74,2.261,10.109,0.26,0.337,1.508,2.0,2.5980000000000003,11.617,Pennsylvania,1015.0,48.0
Monroe,59.0,0.0,59.0,0.45,0.0,46357.0,35597.0,9818.0,1.273,1.6569999999999998,6.0089999999999995,0.0,0.0,0.0,1.273,1.6569999999999998,6.0089999999999995,Tennessee,11.0,1.0
Monroe,25.0,0.0,50.0,0.38,0.0,46051.0,33394.0,7832.0,0.5429999999999999,0.7490000000000001,3.1919999999999997,0.0,0.0,0.0,1.0859999999999999,1.4969999999999999,6.3839999999999995,Wisconsin,13.0,0.0
Montague,55.0,0.0,71.0,0.23,0.0,19596.0,14730.0,4315.0,2.807,3.734,12.745999999999999,0.0,0.0,0.0,3.623,4.82,16.454,Texas,6.0,1.0
Montcalm,131.0,12.0,148.0,0.26,0.27,63968.0,48361.0,11195.0,2.048,2.7089999999999996,11.702,0.188,0.248,1.072,2.314,3.06,13.22,Michigan,26.0,1.0
Monterey,691.0,47.0,729.0,0.59,0.5,435594.0,309015.0,59201.0,1.5859999999999999,2.2359999999999998,11.672,0.10800000000000001,0.152,0.794,1.6740000000000002,2.359,12.314,California,154.0,4.0
Montezuma,25.0,4.0,25.0,0.42,0.35,26158.0,19873.0,5785.0,0.956,1.258,4.322,0.153,0.201,0.691,0.956,1.258,4.322,Colorado,13.0,2.0
Montgomery,1075.0,90.0,1321.0,0.71,0.7,225763.0,166708.0,34173.0,4.762,6.4479999999999995,31.458000000000002,0.39899999999999997,0.54,2.634,5.851,7.9239999999999995,38.656,Alabama,253.0,3.0
Montgomery,25.0,8.0,25.0,0.47,0.45,10003.0,7499.0,2144.0,2.499,3.3339999999999996,11.66,0.8,1.067,3.7310000000000003,2.499,3.3339999999999996,11.66,Iowa,1.0,0.0
Montgomery,50.0,0.0,50.0,0.38,0.0,28601.0,22312.0,5764.0,1.7480000000000002,2.241,8.675,0.0,0.0,0.0,1.7480000000000002,2.241,8.675,Illinois,21.0,0.0
Montgomery,29.0,5.0,29.0,0.28,0.24,38346.0,28470.0,6874.0,0.7559999999999999,1.0190000000000001,4.218999999999999,0.13,0.17600000000000002,0.727,0.7559999999999999,1.0190000000000001,4.218999999999999,Indiana,27.0,0.0
Montgomery,47.0,7.0,47.0,0.25,0.2,32120.0,23434.0,6389.0,1.463,2.006,7.356,0.218,0.299,1.0959999999999999,1.463,2.006,7.356,Kansas,13.0,2.0
Montgomery,42.0,4.0,42.0,0.44,0.92,28203.0,20903.0,4471.0,1.489,2.009,9.394,0.142,0.191,0.895,1.489,2.009,9.394,Kentucky,9.0,0.0
Montgomery,1850.0,148.0,2068.0,0.75,0.67,1052567.0,785575.0,163516.0,1.758,2.355,11.314,0.141,0.188,0.905,1.965,2.6319999999999997,12.647,Maryland,2868.0,110.0
Montgomery,25.0,0.0,25.0,0.42,0.0,10023.0,7574.0,2169.0,2.494,3.301,11.526,0.0,0.0,0.0,2.494,3.301,11.526,Mississippi,16.0,1.0
Montgomery,4.0,0.0,37.0,0.49,0.0,27271.0,20644.0,5597.0,0.147,0.19399999999999998,0.715,0.0,0.0,0.0,1.357,1.7919999999999998,6.611000000000001,North Carolina,18.0,1.0
Montgomery,100.0,8.0,130.0,0.64,0.56,49455.0,37145.0,9203.0,2.022,2.6919999999999997,10.866,0.162,0.215,0.8690000000000001,2.6289999999999996,3.5,14.126,New York,38.0,1.0
Montgomery,2308.0,277.0,3534.0,0.6,0.73,532331.0,400937.0,95583.0,4.336,5.757000000000001,24.147,0.52,0.691,2.898,6.638999999999999,8.814,36.973,Ohio,241.0,10.0
Montgomery,2794.0,201.0,3025.0,0.66,0.55,828604.0,631248.0,147124.0,3.372,4.426,18.991,0.243,0.318,1.3659999999999999,3.6510000000000002,4.792,20.561,Pennsylvania,3294.0,230.0
Montgomery,275.0,21.0,311.0,0.45,0.57,205950.0,145723.0,19005.0,1.335,1.8869999999999998,14.47,0.102,0.14400000000000002,1.105,1.51,2.134,16.364,Tennessee,128.0,2.0
Montgomery,1517.0,139.0,2097.0,0.55,0.51,590925.0,420757.0,77263.0,2.5669999999999997,3.605,19.634,0.235,0.33,1.7990000000000002,3.549,4.984,27.141,Texas,440.0,7.0
Montgomery,198.0,22.0,292.0,0.56,0.62,98985.0,75260.0,12475.0,2.0,2.6310000000000002,15.872,0.222,0.292,1.764,2.95,3.88,23.406999999999996,Virginia,48.0,0.0
Montour,554.0,68.0,631.0,0.75,1.0,18240.0,14177.0,3838.0,30.373,39.077,144.346,3.728,4.797,17.718,34.594,44.50899999999999,164.40900000000002,Pennsylvania,48.0,0.0
Montrose,50.0,8.0,75.0,0.4,0.52,42214.0,32239.0,9836.0,1.1840000000000002,1.551,5.083,0.19,0.248,0.813,1.777,2.326,7.625,Colorado,82.0,9.0
Moody,18.0,0.0,18.0,0.07,0.0,6579.0,4715.0,1234.0,2.736,3.818,14.587,0.0,0.0,0.0,2.736,3.818,14.587,South Dakota,2.0,0.0
Moore,412.0,68.0,412.0,0.68,0.0,98682.0,75800.0,23628.0,4.175,5.435,17.437,0.6890000000000001,0.897,2.878,4.175,5.435,17.437,North Carolina,67.0,2.0
Moore,19.0,3.0,25.0,0.52,0.17,21485.0,14044.0,2343.0,0.884,1.3530000000000002,8.109,0.14,0.214,1.28,1.1640000000000001,1.78,10.67,Texas,162.0,2.0
Morehouse,109.0,6.0,119.0,0.56,0.33,25398.0,18713.0,4763.0,4.292,5.825,22.885,0.23600000000000002,0.321,1.26,4.685,6.359,24.984,Louisiana,41.0,4.0
Morgan,200.0,34.0,445.0,0.56,0.72,119089.0,89280.0,20803.0,1.679,2.24,9.613999999999999,0.28600000000000003,0.381,1.6340000000000001,3.737,4.984,21.391,Alabama,50.0,0.0
Morgan,61.0,6.0,75.0,0.18,0.03,28558.0,20419.0,4422.0,2.136,2.987,13.795,0.21,0.294,1.357,2.6260000000000003,3.673,16.961,Colorado,202.0,4.0
Morgan,0.0,0.0,41.0,0.0,0.0,18853.0,14118.0,3779.0,0.0,0.0,0.0,0.0,0.0,0.0,2.175,2.904,10.849,Georgia,23.0,0.0
Morgan,93.0,9.0,131.0,0.33,0.37,33976.0,26513.0,6799.0,2.737,3.508,13.677999999999999,0.265,0.33899999999999997,1.324,3.8560000000000003,4.941,19.268,Illinois,14.0,1.0
Morgan,83.0,10.0,175.0,0.25,0.0,70116.0,52649.0,11874.0,1.1840000000000002,1.5759999999999998,6.99,0.14300000000000002,0.19,0.8420000000000001,2.496,3.324,14.738,Indiana,124.0,4.0
Morgan,25.0,0.0,25.0,0.07,0.0,13345.0,10675.0,2235.0,1.8730000000000002,2.342,11.186,0.0,0.0,0.0,1.8730000000000002,2.342,11.186,Kentucky,1.0,0.0
Morgan,25.0,0.0,41.0,0.34,0.0,17787.0,14236.0,4107.0,1.406,1.756,6.087000000000001,0.0,0.0,0.0,2.305,2.88,9.982999999999999,West Virginia,7.0,0.0
Morrill,20.0,0.0,20.0,0.1,0.0,4686.0,3505.0,993.0,4.268,5.706,20.141,0.0,0.0,0.0,4.268,5.706,20.141,Nebraska,1.0,0.0
Morris,25.0,0.0,25.0,0.15,0.0,5521.0,4279.0,1365.0,4.5280000000000005,5.8420000000000005,18.315,0.0,0.0,0.0,4.5280000000000005,5.8420000000000005,18.315,Kansas,2.0,0.0
Morris,1691.0,99.0,2156.0,0.71,0.7,494228.0,377317.0,84336.0,3.4210000000000003,4.482,20.051,0.2,0.262,1.1740000000000002,4.362,5.7139999999999995,25.564,New Jersey,4556.0,309.0
Morrison,25.0,6.0,49.0,0.37,0.0,33169.0,24724.0,6487.0,0.754,1.011,3.8539999999999996,0.18100000000000002,0.243,0.925,1.4769999999999999,1.982,7.553999999999999,Minnesota,1.0,0.0
Morrow,23.0,3.0,25.0,0.16,0.03,35112.0,26310.0,6055.0,0.655,0.8740000000000001,3.799,0.085,0.114,0.495,0.7120000000000001,0.95,4.129,Ohio,25.0,0.0
Morrow,21.0,0.0,21.0,0.28,0.0,11372.0,7912.0,1881.0,1.847,2.654,11.164000000000001,0.0,0.0,0.0,1.847,2.654,11.164000000000001,Oregon,5.0,0.0
Morton,26.0,0.0,28.0,0.08,0.0,2667.0,1955.0,541.0,9.749,13.299000000000001,48.059,0.0,0.0,0.0,10.499,14.322000000000001,51.756,Kansas,2.0,0.0
Morton,41.0,0.0,41.0,0.45,0.0,31095.0,23367.0,5203.0,1.319,1.755,7.88,0.0,0.0,0.0,1.319,1.755,7.88,North Dakota,23.0,2.0
Mountrail,11.0,0.0,11.0,0.14,0.0,10218.0,7250.0,1193.0,1.077,1.517,9.22,0.0,0.0,0.0,1.077,1.517,9.22,North Dakota,31.0,0.0
Mower,159.0,18.0,159.0,0.27,0.26,40011.0,28993.0,7340.0,3.9739999999999998,5.484,21.662,0.45,0.621,2.452,3.9739999999999998,5.484,21.662,Minnesota,27.0,0.0
Muhlenberg,47.0,6.0,90.0,0.27,0.51,30774.0,23609.0,5885.0,1.527,1.9909999999999999,7.986000000000001,0.195,0.254,1.02,2.925,3.812,15.293,Kentucky,75.0,2.0
Multnomah,2046.0,165.0,2902.0,0.74,0.66,811880.0,642729.0,109080.0,2.52,3.1830000000000003,18.757,0.203,0.257,1.5130000000000001,3.574,4.515,26.604,Oregon,566.0,29.0
Murray,29.0,0.0,42.0,0.14,0.0,39921.0,29083.0,5931.0,0.726,0.997,4.89,0.0,0.0,0.0,1.052,1.444,7.081,Georgia,19.0,0.0
Murray,20.0,0.0,25.0,0.16,0.0,8276.0,6302.0,2111.0,2.417,3.174,9.474,0.0,0.0,0.0,3.0210000000000004,3.967,11.843,Minnesota,3.0,0.0
Murray,25.0,0.0,25.0,0.65,0.0,13953.0,10412.0,2754.0,1.7919999999999998,2.401,9.078,0.0,0.0,0.0,1.7919999999999998,2.401,9.078,Oklahoma,1.0,0.0
Muscatine,45.0,5.0,48.0,0.25,0.55,42929.0,31240.0,7145.0,1.048,1.44,6.297999999999999,0.11599999999999999,0.16,0.7,1.1179999999999999,1.536,6.718,Iowa,240.0,6.0
Muscogee,794.0,61.0,1338.0,0.61,0.59,194160.0,140784.0,26004.0,4.0889999999999995,5.64,30.534000000000002,0.314,0.433,2.346,6.891,9.504,51.45399999999999,Georgia,244.0,4.0
Muskegon,362.0,44.0,558.0,0.56,0.27,173588.0,129652.0,29524.0,2.085,2.792,12.261,0.253,0.33899999999999997,1.49,3.215,4.303999999999999,18.9,Michigan,173.0,11.0
Muskingum,282.0,48.0,321.0,0.54,0.74,86183.0,64708.0,15381.0,3.272,4.3580000000000005,18.334,0.557,0.742,3.1210000000000004,3.725,4.961,20.87,Ohio,9.0,0.0
Muskogee,328.0,24.0,429.0,0.5,0.86,68362.0,49866.0,11433.0,4.798,6.577999999999999,28.689,0.35100000000000003,0.48100000000000004,2.099,6.275,8.603,37.523,Oklahoma,26.0,3.0
Musselshell,25.0,0.0,25.0,0.84,0.0,4651.0,3692.0,1235.0,5.375,6.771,20.243,0.0,0.0,0.0,5.375,6.771,20.243,Montana,1.0,0.0
Nacogdoches,297.0,27.0,392.0,0.3,0.34,65711.0,46405.0,9685.0,4.52,6.4,30.666,0.41100000000000003,0.5820000000000001,2.7880000000000003,5.966,8.447000000000001,40.475,Texas,98.0,6.0
Nance,19.0,0.0,19.0,0.08,0.0,3532.0,2674.0,755.0,5.379,7.105,25.166,0.0,0.0,0.0,5.379,7.105,25.166,Nebraska,1.0,0.0
Nantucket,19.0,0.0,19.0,0.35,0.0,11327.0,8756.0,1680.0,1.6769999999999998,2.17,11.31,0.0,0.0,0.0,1.6769999999999998,2.17,11.31,Massachusetts,9.0,0.0
Napa,318.0,48.0,510.0,0.53,0.32,139417.0,107234.0,26665.0,2.281,2.965,11.925999999999998,0.344,0.44799999999999995,1.8,3.658,4.756,19.125999999999998,California,58.0,2.0
Nash,372.0,21.0,395.0,0.5,0.52,94016.0,71013.0,17426.0,3.957,5.2379999999999995,21.346999999999998,0.223,0.29600000000000004,1.205,4.2010000000000005,5.562,22.666999999999998,North Carolina,68.0,1.0
Nassau,54.0,0.0,62.0,0.63,0.0,85832.0,67246.0,19042.0,0.629,0.8029999999999999,2.8360000000000003,0.0,0.0,0.0,0.722,0.922,3.2560000000000002,Florida,46.0,0.0
Nassau,3074.0,323.0,4166.0,0.76,0.71,1358343.0,1033804.0,241283.0,2.263,2.9730000000000003,12.74,0.23800000000000002,0.312,1.339,3.0669999999999997,4.03,17.266,New York,31555.0,1764.0
Natchitoches,102.0,8.0,117.0,0.39,0.52,38659.0,27701.0,6415.0,2.638,3.682,15.9,0.207,0.289,1.247,3.0260000000000002,4.224,18.239,Louisiana,62.0,1.0
Natrona,372.0,14.0,414.0,0.55,0.56,79115.0,58314.0,12180.0,4.702,6.379,30.541999999999998,0.177,0.24,1.149,5.233,7.099,33.99,Wyoming,38.0,0.0
Navajo,176.0,12.0,188.0,0.42,0.69,110445.0,78159.0,20010.0,1.594,2.252,8.796,0.109,0.154,0.6,1.702,2.405,9.395,Arizona,527.0,12.0
Navarro,49.0,9.0,162.0,0.38,0.28,49565.0,35162.0,8429.0,0.9890000000000001,1.3940000000000001,5.813,0.182,0.256,1.068,3.2680000000000002,4.607,19.219,Texas,24.0,2.0
Nelson,40.0,4.0,40.0,0.48,0.62,45851.0,34058.0,7175.0,0.872,1.1740000000000002,5.575,0.087,0.11699999999999999,0.557,0.872,1.1740000000000002,5.575,Kentucky,14.0,0.0
Nelson,19.0,0.0,19.0,0.11,0.0,2869.0,2268.0,772.0,6.622999999999999,8.377,24.611,0.0,0.0,0.0,6.622999999999999,8.377,24.611,North Dakota,1.0,0.0
Nemaha,41.0,0.0,49.0,0.25,0.0,10155.0,7269.0,2048.0,4.037,5.64,20.02,0.0,0.0,0.0,4.825,6.7410000000000005,23.926,,,
Nemaha,16.0,0.0,16.0,0.12,0.0,6958.0,5135.0,1397.0,2.3,3.116,11.453,0.0,0.0,0.0,2.3,3.116,11.453,Nebraska,1.0,0.0
Neosho,22.0,5.0,25.0,0.75,0.19,15951.0,11551.0,3164.0,1.379,1.905,6.952999999999999,0.313,0.433,1.58,1.567,2.164,7.901,Kansas,2.0,0.0
Neshoba,58.0,0.0,68.0,0.21,0.0,29125.0,20263.0,4608.0,1.9909999999999999,2.862,12.587,0.0,0.0,0.0,2.335,3.3560000000000003,14.757,Mississippi,91.0,2.0
Ness,37.0,0.0,50.0,0.35,0.0,2840.0,2163.0,735.0,13.027999999999999,17.105999999999998,50.34,0.0,0.0,0.0,17.605999999999998,23.116,68.027,,,
Nevada,129.0,10.0,137.0,0.54,0.53,99696.0,80902.0,27380.0,1.294,1.595,4.711,0.1,0.124,0.365,1.374,1.693,5.004,California,36.0,1.0
New Castle,2812.0,201.0,3191.0,0.71,0.71,559335.0,422743.0,87028.0,5.027,6.652,32.311,0.359,0.475,2.31,5.705,7.547999999999999,36.666,Delaware,1352.0,38.0
New Hanover,622.0,57.0,769.0,0.83,1.0,232274.0,181342.0,41211.0,2.678,3.43,15.093,0.245,0.314,1.383,3.3110000000000004,4.2410000000000005,18.66,North Carolina,62.0,2.0
New Haven,2271.0,176.0,2782.0,0.75,0.72,857620.0,658201.0,148886.0,2.648,3.45,15.253,0.205,0.267,1.182,3.2439999999999998,4.227,18.685,Connecticut,5811.0,345.0
New Kent,94.0,0.0,94.0,0.0,0.0,22391.0,17459.0,3860.0,4.198,5.3839999999999995,24.351999999999997,0.0,0.0,0.0,4.198,5.3839999999999995,24.351999999999997,Virginia,20.0,2.0
New London,401.0,32.0,401.0,0.66,0.76,266784.0,207963.0,48611.0,1.5030000000000001,1.9280000000000002,8.249,0.12,0.154,0.6579999999999999,1.5030000000000001,1.9280000000000002,8.249,Connecticut,397.0,14.0
New York,9881.0,955.0,13032.0,0.76,0.52,1628701.0,1360890.0,268902.0,6.067,7.261,36.746,0.586,0.7020000000000001,3.551,8.001,9.576,48.464,,,
Newaygo,25.0,9.0,25.0,0.52,0.48,48892.0,36856.0,9357.0,0.511,0.6779999999999999,2.6719999999999997,0.184,0.244,0.9620000000000001,0.511,0.6779999999999999,2.6719999999999997,Michigan,12.0,0.0
Newberry,48.0,7.0,90.0,0.39,0.29,38520.0,28878.0,7552.0,1.246,1.662,6.356,0.182,0.242,0.927,2.336,3.117,11.917,South Carolina,21.0,1.0
Newport,102.0,10.0,129.0,0.44,0.59,82542.0,66105.0,18315.0,1.236,1.5430000000000001,5.569,0.121,0.151,0.546,1.5630000000000002,1.9509999999999998,7.042999999999999,Rhode Island,110.0,0.0
Newport News,472.0,88.0,729.0,0.72,0.73,178626.0,131291.0,23341.0,2.642,3.595,20.222,0.493,0.67,3.77,4.081,5.553,31.233,,,
Newton,94.0,10.0,101.0,0.55,0.54,109541.0,77739.0,14261.0,0.858,1.209,6.591,0.091,0.129,0.701,0.922,1.2990000000000002,7.082000000000001,Georgia,146.0,5.0
Newton,656.0,87.0,753.0,0.64,0.47,58266.0,43026.0,10553.0,11.259,15.247,62.162,1.493,2.022,8.244,12.923,17.500999999999998,71.354,Missouri,9.0,1.0
Newton,25.0,0.0,25.0,0.58,0.0,21443.0,15212.0,3585.0,1.166,1.643,6.974,0.0,0.0,0.0,1.166,1.643,6.974,Mississippi,33.0,0.0
Nez Perce,110.0,9.0,145.0,0.37,0.54,40408.0,30815.0,8061.0,2.722,3.57,13.645999999999999,0.223,0.292,1.1159999999999999,3.588,4.706,17.988,Idaho,35.0,13.0
Niagara,411.0,32.0,553.0,0.54,0.55,210433.0,163358.0,40109.0,1.953,2.516,10.247,0.152,0.196,0.7979999999999999,2.628,3.385,13.787,New York,268.0,10.0
Nicholas,49.0,6.0,105.0,0.5,0.37,24842.0,19300.0,5553.0,1.972,2.539,8.824,0.242,0.311,1.08,4.227,5.44,18.909000000000002,West Virginia,4.0,0.0
Nicollet,17.0,0.0,25.0,0.47,0.0,34220.0,25182.0,5558.0,0.49700000000000005,0.675,3.0589999999999997,0.0,0.0,0.0,0.731,0.993,4.498,Minnesota,8.0,2.0
Niobrara,24.0,0.0,24.0,0.81,0.0,2388.0,1922.0,540.0,10.05,12.487,44.443999999999996,0.0,0.0,0.0,10.05,12.487,44.443999999999996,Wyoming,1.0,0.0
Noble,31.0,0.0,31.0,0.45,0.0,47532.0,34781.0,7625.0,0.652,0.8909999999999999,4.066,0.0,0.0,0.0,0.652,0.8909999999999999,4.066,Indiana,45.0,4.0
Noble,26.0,0.0,26.0,0.19,0.0,11289.0,8386.0,2187.0,2.303,3.1,11.888,0.0,0.0,0.0,2.303,3.1,11.888,Oklahoma,6.0,0.0
Nobles,48.0,0.0,48.0,0.19,0.0,21924.0,15366.0,3585.0,2.189,3.1239999999999997,13.389000000000001,0.0,0.0,0.0,2.189,3.1239999999999997,13.389000000000001,Minnesota,126.0,1.0
Nodaway,38.0,0.0,81.0,0.22,0.0,22304.0,16855.0,3404.0,1.704,2.255,11.163,0.0,0.0,0.0,3.6319999999999997,4.806,23.796,Missouri,3.0,0.0
Nolan,39.0,5.0,86.0,0.31,0.34,14751.0,10464.0,2694.0,2.6439999999999997,3.727,14.477,0.33899999999999997,0.478,1.8559999999999999,5.83,8.219,31.923000000000002,,,
Nome,0.0,0.0,36.0,0.0,0.0,10008.0,6248.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,3.597,5.7620000000000005,46.512,,,
Norfolk,1282.0,59.0,1722.0,0.66,0.6,705388.0,539672.0,118882.0,1.817,2.376,10.784,0.084,0.109,0.496,2.441,3.1910000000000003,14.485,Massachusetts,4212.0,312.0
Norfolk,905.0,93.0,1050.0,0.78,0.75,244076.0,187241.0,27334.0,3.708,4.833,33.109,0.381,0.49700000000000005,3.4019999999999997,4.302,5.608,38.414,,,
Norman,14.0,0.0,14.0,0.04,0.0,6475.0,4792.0,1366.0,2.162,2.9219999999999997,10.249,0.0,0.0,0.0,2.162,2.9219999999999997,10.249,Minnesota,6.0,0.0
North Slope,20.0,0.0,0.0,0.06,0.0,9872.0,7055.0,673.0,2.026,2.835,29.718000000000004,0.0,0.0,0.0,0.0,0.0,0.0,,,
Northampton,1000.0,100.0,1174.0,0.64,0.48,304807.0,234267.0,57955.0,3.281,4.269,17.255,0.32799999999999996,0.42700000000000005,1.725,3.852,5.011,20.257,Pennsylvania,1591.0,44.0
Northampton,46.0,10.0,52.0,0.52,0.4,11735.0,9222.0,3098.0,3.92,4.988,14.847999999999999,0.852,1.084,3.228,4.431,5.638999999999999,16.785,Virginia,7.0,0.0
Northumberland,224.0,0.0,334.0,0.75,0.0,91083.0,71646.0,19458.0,2.459,3.1260000000000003,11.512,0.0,0.0,0.0,3.667,4.662,17.165,Pennsylvania,77.0,0.0
Northwest Arctic,17.0,0.0,17.0,0.23,0.0,7671.0,4736.0,561.0,2.2159999999999997,3.59,30.303,0.0,0.0,0.0,2.2159999999999997,3.59,30.303,,,
Norton,25.0,0.0,25.0,0.12,0.0,5430.0,4298.0,1112.0,4.604,5.817,22.482,0.0,0.0,0.0,4.604,5.817,22.482,,,
Norton,65.0,11.0,262.0,0.34,0.36,3968.0,3080.0,740.0,16.381,21.104,87.838,2.772,3.571,14.865,66.028,85.065,354.05400000000003,,,
Nottoway,180.0,0.0,180.0,0.58,0.0,15420.0,12176.0,2959.0,11.673,14.783,60.831,0.0,0.0,0.0,11.673,14.783,60.831,Virginia,8.0,0.0
Nowata,25.0,0.0,25.0,0.2,0.0,10218.0,7681.0,1962.0,2.447,3.255,12.742,0.0,0.0,0.0,2.447,3.255,12.742,Oklahoma,14.0,0.0
Noxubee,25.0,0.0,25.0,0.4,0.0,10535.0,7709.0,1724.0,2.373,3.2430000000000003,14.501,0.0,0.0,0.0,2.373,3.2430000000000003,14.501,Mississippi,24.0,0.0
Nuckolls,25.0,0.0,25.0,0.19,0.0,4195.0,3275.0,1137.0,5.959,7.6339999999999995,21.988000000000003,0.0,0.0,0.0,5.959,7.6339999999999995,21.988000000000003,,,
Nueces,1489.0,189.0,2427.0,0.7,0.86,362265.0,263033.0,52215.0,4.11,5.6610000000000005,28.517,0.522,0.7190000000000001,3.62,6.7,9.227,46.481,Texas,90.0,1.0
Nye,25.0,0.0,25.0,0.38,0.0,45346.0,36969.0,13634.0,0.551,0.6759999999999999,1.834,0.0,0.0,0.0,0.551,0.6759999999999999,1.834,Nevada,29.0,0.0
O'Brien,39.0,0.0,39.0,0.24,0.0,13840.0,10245.0,2859.0,2.818,3.807,13.640999999999998,0.0,0.0,0.0,2.818,3.807,13.640999999999998,Iowa,3.0,0.0
Oakland,3450.0,443.0,4679.0,0.67,0.63,1259201.0,967439.0,211527.0,2.74,3.5660000000000003,16.31,0.35200000000000004,0.45799999999999996,2.094,3.716,4.836,22.12,Michigan,6463.0,529.0
Obion,63.0,7.0,173.0,0.3,0.0,30267.0,23043.0,6179.0,2.081,2.734,10.196,0.231,0.304,1.133,5.716,7.507999999999999,27.998,Tennessee,10.0,1.0
Ocean,1325.0,106.0,1565.0,0.64,0.43,601651.0,445598.0,135652.0,2.202,2.9739999999999998,9.767999999999999,0.17600000000000002,0.23800000000000002,0.7809999999999999,2.6010000000000004,3.512,11.537,New Jersey,5234.0,270.0
Oceana,24.0,0.0,24.0,0.1,0.0,26625.0,19941.0,5479.0,0.9009999999999999,1.204,4.38,0.0,0.0,0.0,0.9009999999999999,1.204,4.38,Michigan,4.0,1.0
Ochiltree,25.0,0.0,25.0,0.27,0.0,9947.0,6517.0,1108.0,2.513,3.8360000000000003,22.563000000000002,0.0,0.0,0.0,2.513,3.8360000000000003,22.563000000000002,,,
Oconee,122.0,12.0,169.0,0.47,0.0,78374.0,61281.0,18196.0,1.557,1.9909999999999999,6.705,0.153,0.196,0.659,2.156,2.758,9.288,South Carolina,19.0,0.0
Oconto,32.0,0.0,35.0,0.19,0.0,37830.0,29446.0,7713.0,0.846,1.087,4.149,0.0,0.0,0.0,0.925,1.189,4.538,Wisconsin,5.0,0.0
Ogemaw,88.0,10.0,88.0,0.23,0.0,20952.0,16688.0,5414.0,4.2,5.273,16.254,0.47700000000000004,0.599,1.847,4.2,5.273,16.254,Michigan,6.0,0.0
Ogle,17.0,4.0,17.0,0.17,0.0,50923.0,38310.0,9547.0,0.33399999999999996,0.444,1.781,0.079,0.10400000000000001,0.419,0.33399999999999996,0.444,1.781,Illinois,71.0,1.0
Ohio,25.0,4.0,25.0,0.37,0.05,24087.0,17671.0,4287.0,1.038,1.415,5.832000000000001,0.166,0.226,0.9329999999999999,1.038,1.415,5.832000000000001,Kentucky,25.0,0.0
Ohio,520.0,47.0,846.0,0.45,0.5,41755.0,32428.0,9105.0,12.454,16.035999999999998,57.111000000000004,1.126,1.449,5.162000000000001,20.261,26.089000000000002,92.916,West Virginia,23.0,1.0
Okaloosa,388.0,57.0,677.0,0.68,0.7,207269.0,156956.0,33189.0,1.8719999999999999,2.472,11.690999999999999,0.275,0.363,1.7169999999999999,3.266,4.313,20.398,Florida,134.0,3.0
Okanogan,71.0,0.0,112.0,0.21,0.0,42132.0,31502.0,9094.0,1.685,2.254,7.807,0.0,0.0,0.0,2.658,3.555,12.315999999999999,Washington,14.0,1.0
Okeechobee,100.0,8.0,100.0,0.47,0.85,41537.0,31758.0,8218.0,2.407,3.1489999999999996,12.168,0.193,0.252,0.973,2.407,3.1489999999999996,12.168,Florida,8.0,0.0
